dateReferentiel;route;longueur;prD;depPrD;concessionPrD;absD;cumulD;xD;yD;zD;prF;depPrF;concessionPrF;absF;cumulF;xF;yF;zF;cote;anneeMesureTrafic;typeComptageTrafic;typeComptageTrafic_lib;TMJA;ratio_PL
01/01/2024;A0014;1509;19;78;C;490;17680;627623,34;6869178,06;0;20;78;C;999;19189;626570,98;6869962,8;0;I;2024;1;Permanent horaire;21978;4,96
01/01/2024;A0016;5769;28;95;C;0;9880;646546,97;6889480,93;0;33;95;C;769;15649;645091,06;6894710,23;0;I;2024;1;Permanent horaire;77989;5,028
01/01/2024;A0016;445;33;95;C;769;15649;645091,06;6894710,23;0;34;95;C;214;16094;644912,94;6895113,43;0;I;2024;1;Permanent horaire;24149;7,464
01/01/2024;A0016;1596;34;95;C;214;16094;644912,94;6895113,43;0;35;60;C;810;17690;643931,25;6896380,14;0;I;2024;1;Permanent horaire;24149;7,464
01/01/2024;A0016;1040;35;60;C;810;17690;643931,25;6896380,14;0;36;95;C;850;18730;643692,13;6897196,49;0;I;2024;1;Permanent horaire;24149;7,464
01/01/2024;A0016;6193;36;95;C;850;18730;643692,13;6897196,49;0;43;60;C;43;24923;638886,3;6901262,72;0;I;2024;1;Permanent horaire;24149;7,464
01/01/2024;A0016;25179;43;60;C;43;24923;638886,3;6901262,72;0;68;60;C;222;50102;636392,91;6922597,8;0;I;2024;1;Permanent horaire;19812;8,042
01/01/2024;A0016;3815;68;60;C;222;50102;636392,91;6922597,8;0;72;60;C;37;53917;637140,43;6926233,19;0;I;2024;1;Permanent horaire;20352;12,558
01/01/2024;A0016;20478;72;60;C;37;53917;637140,43;6926233,19;0;92;60;C;515;74395;642478,1;6945370,04;0;I;2024;1;Permanent horaire;16279;7,932
01/01/2024;A0016;11598;92;60;C;515;74395;642478,1;6945370,04;0;104;60;C;113;85993;644834,81;6956139,9;0;I;2024;1;Permanent horaire;16681;7,84
01/01/2024;A0016;3962;104;60;C;113;85993;644834,81;6956139,9;0;108;80;C;75;89955;644783,68;6960020,72;0;I;2024;1;Permanent horaire;16681;7,84
01/01/2024;A0016;12999;108;80;C;75;89955;644783,68;6960020,72;0;121;80;C;74;102954;645261,85;6972383,54;0;I;2024;1;Permanent horaire;16916;8,17
01/01/2024;A0016;2123;121;80;C;74;102954;645261,85;6972383,54;0;123;80;C;197;105077;643797,81;6973848,99;0;I;2024;1;Permanent horaire;25889;13,58
01/01/2024;A0016;103;123;80;C;197;105077;643797,81;6973848,99;0;123;80;C;300;105180;643757,23;6973944,1;0;I;2024;1;Permanent horaire;25693;13,475
01/01/2024;A0016;3596;123;80;C;300;105180;643757,23;6973944,1;0;126;80;C;896;108776;644601,52;6977284,61;0;I;2024;1;Permanent horaire;15735;11,932
01/01/2024;A0016;4659;126;80;C;896;108776;644601,52;6977284,61;0;131;80;C;555;113435;645821,98;6981727,03;0;I;2024;1;Permanent horaire;15254;12,011
01/01/2024;A0016;18067;131;80;C;555;113435;645821,98;6981727,03;0;149;80;C;622;131502;633663,82;6993135,09;0;I;2024;1;Permanent horaire;15235;6,69
01/01/2024;A0016;17944;149;80;C;622;131502;633663,82;6993135,09;0;167;80;C;566;149446;619294,95;7001136,71;0;I;2024;1;Permanent horaire;14314;6,44
01/01/2024;A0016;6655;167;80;C;566;149446;619294,95;7001136,71;0;174;80;C;221;156101;614766,88;7005231,09;0;I;2024;1;Permanent horaire;12854;8,19
01/01/2024;A0016;14472;174;80;C;221;156101;614766,88;7005231,09;0;188;80;C;693;170573;610734,4;7017824,36;0;I;2024;1;Permanent horaire;14828;12,964
01/01/2024;A0016;10738;188;80;C;693;170573;610734,4;7017824,36;0;199;80;C;431;181311;607046,01;7027623,34;0;I;2024;1;Permanent horaire;13382;13,859
01/01/2024;A0016;7921;199;80;C;431;181311;607046,01;7027623,34;0;207;62;C;352;189232;607008,81;7035357,11;0;I;2024;1;Permanent horaire;13382;13,859
01/01/2024;A0016;11865;207;62;C;352;189232;607008,81;7035357,11;0;219;62;C;217;201097;606490,94;7046621,97;0;I;2024;1;Permanent horaire;12526;14,683
01/01/2024;A0016;12487;219;62;C;217;201097;606490,94;7046621,97;0;231;62;C;704;213584;604720,94;7057951,46;0;I;2024;1;Permanent horaire;13576;13,991
01/01/2024;A0016;7836;231;62;C;704;213584;604720,94;7057951,46;0;239;62;C;540;221420;605339,6;7065261,57;0;I;2024;1;Permanent horaire;14542;13,745
01/01/2024;A0016;4257;239;62;C;540;221420;605339,6;7065261,57;0;243;62;C;797;225677;603503,19;7068648,14;0;I;2024;1;Permanent horaire;14701;14,767
01/01/2024;A0016;2692;243;62;C;797;225677;603503,19;7068648,14;0;50;62;N;0;228369;604448,66;7071073,71;0;I;2024;1;Permanent horaire;33349;8,056
01/01/2024;A0019;5140;0;89;C;0;0;721424,22;6796755,58;0;4;89;C;767;5140;719289,77;6793381,91;0;I;2022;1;Permanent horaire;15751;23,369
01/01/2024;A0019;10299;4;89;C;767;5140;719289,77;6793381,91;0;15;89;C;62;15439;713121,6;6785682,69;0;I;2022;1;Permanent horaire;13599;26,243
01/01/2024;A0019;2731;15;89;C;62;15439;713121,6;6785682,69;0;17;89;C;800;18170;712284,81;6783114,18;0;I;2022;1;Permanent horaire;13607;26,233
01/01/2024;A0019;10554;17;89;C;800;18170;712284,81;6783114,18;0;28;89;C;360;28724;708165,49;6773902,06;0;I;2022;1;Permanent horaire;14270;24,769
01/01/2024;A0019;205;28;89;C;360;28724;708165,49;6773902,06;0;28;89;C;565;28929;708071,49;6773723,58;0;I;2022;1;Permanent horaire;14270;24,769
01/01/2024;A0019;746;29;89;C;880;30246;707299,49;6772790,17;0;30;89;C;623;30992;706579,8;6772620,44;0;I;2024;1;Permanent horaire;11227;19,423
01/01/2024;A0019;287;30;89;C;623;30992;706579,8;6772620,44;0;30;89;C;910;31279;706298,58;6772554,92;0;I;2022;1;Permanent horaire;11227;19,423
01/01/2024;A0019;5149;30;89;C;910;31279;706298,58;6772554,92;0;36;45;C;240;36428;701369,19;6770730,3;0;I;2024;1;Permanent horaire;11624;19,655
01/01/2024;A0019;19390;36;45;C;240;36428;701369,19;6770730,3;0;55;45;C;630;55818;682842,19;6773589,47;0;I;2024;1;Permanent horaire;9789;14,612
01/01/2024;A0019;8370;55;45;C;630;55818;682842,19;6773589,47;0;64;45;C;0;64188;674981,14;6773837,23;0;I;2024;1;Permanent horaire;9722;14,829
01/01/2024;A0019;15710;64;45;C;0;64188;674981,14;6773837,23;0;79;45;C;710;79898;660331,14;6775970,4;0;I;2024;1;Permanent horaire;9370;14,419
01/01/2024;A0019;20865;79;45;C;710;79898;660331,14;6775970,4;0;100;45;C;575;100763;640158,14;6779691,1;0;I;2024;1;Permanent horaire;9420;14,263
01/01/2024;A0019;29385;100;45;C;575;100763;640158,14;6779691,1;0;129;45;C;960;130148;613579,72;6771778,66;0;I;2024;1;Permanent horaire;10035;14,074
01/01/2024;A0020;2797;285;19;N;562;283376;582420,99;6441586,49;0;288;19;C;359;286173;583598,2;6439118,7;0;I;2024;1;Permanent horaire;18990;16,646
01/01/2024;A0020;5646;288;19;C;359;286173;583598,2;6439118,7;0;294;46;C;5;291819;583956,41;6433812,45;0;I;2024;1;Permanent horaire;18990;16,646
01/01/2024;A0020;11462;294;46;C;5;291819;583956,41;6433812,45;0;305;46;C;467;303281;581699,19;6423025,72;0;I;2024;1;Permanent horaire;17725;17,264
01/01/2024;A0020;24232;305;46;C;467;303281;581699,19;6423025,72;0;329;46;C;699;327513;586961,96;6400938,6;0;I;2024;1;Permanent horaire;17339;17,585
01/01/2024;A0020;21716;329;46;C;699;327513;586961,96;6400938,6;0;351;46;C;415;349229;581808,68;6382389,76;0;I;2024;1;Permanent horaire;17148;16,69
01/01/2024;A0020;22681;351;46;C;415;349229;581808,68;6382389,76;0;374;46;C;96;371910;580416,34;6361552,41;0;I;2024;1;Permanent horaire;16004;16,977
01/01/2024;A0020;7935;374;46;C;96;371910;580416,34;6361552,41;0;382;46;C;31;379845;580701,89;6353799,94;0;I;2024;1;Permanent horaire;18616;14,939
01/01/2024;A0020;14549;382;46;C;31;379845;580701,89;6353799,94;0;396;82;C;580;394394;581143,03;6340518,69;0;I;2024;1;Permanent horaire;18616;14,939
01/01/2024;A0020;16305;396;82;C;580;394394;581143,03;6340518,69;0;412;82;C;885;410699;571431,47;6328819,54;0;I;2024;1;Permanent horaire;21815;13,592
01/01/2024;A0020;1915;412;82;C;885;410699;571431,47;6328819,54;0;414;82;C;800;412614;570758,76;6327100,73;0;I;2024;1;Permanent horaire;41247;11,009
01/01/2024;A0020;2800;414;82;C;800;412614;570758,76;6327100,73;0;417;82;C;600;415414;570343,91;6324368,04;0;I;2024;1;Permanent horaire;49362;8,233
01/01/2024;A0020;1250;417;82;C;600;415414;570343,91;6324368,04;0;418;82;C;850;416664;569288,7;6323812,6;0;I;2024;1;Permanent horaire;59608;7,026
01/01/2024;A0020;1725;418;82;C;850;416664;569288,7;6323812,6;0;420;82;C;575;418389;567761,31;6323109,97;0;I;2024;1;Permanent horaire;57429;7,29
01/01/2024;A0020;1275;420;82;C;575;418389;567761,31;6323109,97;0;421;82;C;850;419664;566589,71;6322637,6;0;I;2024;1;Permanent horaire;65450;7,045
01/01/2024;A0020;7489;421;82;C;850;419664;566589,71;6322637,6;0;429;82;C;339;427153;564840,01;6315369,93;0;I;2024;1;Permanent horaire;60574;9,217
01/01/2024;A0026;18380;0;62;C;0;0;623009,09;7093858,59;0;18;62;C;380;18380;633771,63;7080902,33;0;I;2024;1;Permanent horaire;12666;17,268
01/01/2024;A0026;13976;18;62;C;380;18380;633771,63;7080902,33;0;32;62;C;356;32356;641220,83;7069693,99;0;I;2024;1;Permanent horaire;11052;18,07
01/01/2024;A0026;8244;32;62;C;356;32356;641220,83;7069693,99;0;40;62;C;600;40600;646983,06;7064003,75;0;I;2024;1;Permanent horaire;15758;18,586
01/01/2024;A0026;21072;40;62;C;600;40600;646983,06;7064003,75;0;61;62;C;672;61672;661871,33;7050358,93;0;I;2024;1;Permanent horaire;19136;18,757
01/01/2024;A0026;11940;61;62;C;672;61672;661871,33;7050358,93;0;73;62;C;612;73612;672575,44;7045945,7;0;I;2024;1;Permanent horaire;23636;16,839
01/01/2024;A0026;5588;73;62;C;612;73612;672575,44;7045945,7;0;79;62;C;200;79200;677609,67;7043741,43;0;I;2024;1;Permanent horaire;27273;15,528
01/01/2024;A0026;5842;79;62;C;200;79200;677609,67;7043741,43;0;85;62;C;42;85042;678853,82;7038134,36;0;I;2024;1;Permanent horaire;27595;15,775
01/01/2024;A0026;12450;85;62;C;42;85042;678853,82;7038134,36;0;97;62;C;492;97492;685101,46;7027698,65;0;I;2024;1;Permanent horaire;19930;16,533
01/01/2024;A0026;8783;97;62;C;492;97492;685101,46;7027698,65;0;106;62;C;275;106275;692848,08;7024111,15;0;I;2024;1;Permanent horaire;18538;19,181
01/01/2024;A0026;20085;106;62;C;275;106275;692848,08;7024111,15;0;126;62;C;360;126360;707449,73;7011140,89;0;I;2024;1;Permanent horaire;19607;20,288
01/01/2024;A0026;3872;126;62;C;360;126360;707449,73;7011140,89;0;130;62;C;232;130232;707418,66;7007299,27;0;I;2024;1;Permanent horaire;18403;21,015
01/01/2024;A0026;639;130;62;C;232;130232;707418,66;7007299,27;0;130;62;C;871;130871;707661,13;7006728,69;0;I;2024;1;Permanent horaire;18403;21,015
01/01/2024;A0026;373;130;62;C;871;130871;707661,13;7006728,69;0;131;62;C;244;131244;707850,57;7006404,45;0;I;2024;1;Permanent horaire;18403;21,015
01/01/2024;A0026;190;131;62;C;244;131244;707850,57;7006404,45;0;131;62;C;434;131434;707958,64;7006246,43;0;I;2024;1;Permanent horaire;18403;21,015
01/01/2024;A0026;195;131;62;C;434;131434;707958,64;7006246,43;0;131;62;C;629;131629;708088,5;7006074,79;0;I;2024;1;Permanent horaire;18403;21,015
01/01/2024;A0026;1316;131;62;C;629;131629;708088,5;7006074,79;0;132;59;C;945;132945;709031,04;7005173,65;0;I;2024;1;Permanent horaire;18403;21,015
01/01/2024;A0026;93;132;59;C;945;132945;709031,04;7005173,65;0;133;62;C;38;133038;709085,04;7005129,15;0;I;2024;1;Permanent horaire;18403;21,015
01/01/2024;A0026;628;133;62;C;38;133038;709085,04;7005129,15;0;133;62;C;666;133666;709546,26;7004743,8;0;I;2024;1;Permanent horaire;21382;22,716
01/01/2024;A0026;8703;133;62;C;666;133666;709546,26;7004743,8;0;142;59;C;369;142369;712702,17;6996747,61;0;I;2024;1;Permanent horaire;21382;22,716
01/01/2024;A0026;6486;142;59;C;369;142369;712702,17;6996747,61;0;148;59;C;855;148855;712407,23;6990310,04;0;I;2024;1;Permanent horaire;20088;23,046
01/01/2024;A0026;2836;148;59;C;855;148855;712407,23;6990310,04;0;151;2;C;691;151691;713537,94;6987727,36;0;I;2024;1;Permanent horaire;20088;23,046
01/01/2024;A0026;1208;151;2;C;691;151691;713537,94;6987727,36;0;152;80;C;899;152899;713812,97;6986539,73;0;I;2024;1;Permanent horaire;20088;23,046
01/01/2024;A0026;14168;152;80;C;899;152899;713812,97;6986539,73;0;167;2;C;67;167067;717013,45;6973847,32;0;I;2024;1;Permanent horaire;20088;23,046
01/01/2024;A0026;1933;167;2;C;67;167067;717013,45;6973847,32;0;169;2;C;0;169000;716912,9;6971945,84;0;I;2024;1;Permanent horaire;20452;22,636
01/01/2024;A0026;6573;169;2;C;0;169000;716912,9;6971945,84;0;175;2;C;573;175573;721442,18;6967714,97;0;I;2024;1;Permanent horaire;24933;21,349
01/01/2024;A0026;18467;175;2;C;573;175573;721442,18;6967714,97;0;194;2;C;40;194040;733950,01;6954475,35;0;I;2024;1;Permanent horaire;21721;21,325
01/01/2024;A0026;16408;194;2;C;40;194040;733950,01;6954475,35;0;210;2;C;448;210448;747418,84;6945591,12;0;I;2024;1;Permanent horaire;21994;21,097
01/01/2024;A0026;30476;210;2;C;448;210448;747418,84;6945591,12;0;240;2;C;924;240924;767544,2;6926093,56;0;I;2024;1;Permanent horaire;20911;21,406
01/01/2024;A0026;4512;240;2;C;924;240924;767544,2;6926093,56;0;245;2;C;436;245436;768416,68;6921734,82;0;I;2024;1;Permanent horaire;21485;20,788
01/01/2024;A0026;10993;245;2;C;436;245436;768416,68;6921734,82;0;256;51;C;429;256429;772418,93;6911653,99;0;I;2024;1;Permanent horaire;21485;20,788
01/01/2024;A0026;2115;256;51;C;429;256429;772418,93;6911653,99;0;258;51;C;544;258544;771275,44;6909940,36;0;I;2024;1;Permanent horaire;23670;20,59
01/01/2024;A0026;4552;258;51;C;544;258544;771275,44;6909940,36;0;298;51;C;0;263096;793991,84;6884550,29;0;I;2024;1;Permanent horaire;36443;15,806
01/01/2024;A0026;9793;298;51;C;0;263096;793991,84;6884550,29;0;307;51;C;793;272889;793986,58;6875253,17;0;I;2024;1;Permanent horaire;21471;18,312
01/01/2024;A0026;7170;307;51;C;793;272889;793986,58;6875253,17;0;314;51;C;963;280059;794134,34;6868191,08;0;I;2024;1;Permanent horaire;20254;17,765
01/01/2024;A0026;16837;314;51;C;963;280059;794134,34;6868191,08;0;331;51;C;800;296896;791430,06;6852371,16;0;I;2024;1;Permanent horaire;20318;16,393
01/01/2024;A0026;4418;331;51;C;800;296896;791430,06;6852371,16;0;336;51;C;218;301314;789919,59;6848312,62;0;I;2024;1;Permanent horaire;20274;16,204
01/01/2024;A0026;3000;336;51;C;218;301314;789919,59;6848312,62;0;339;51;C;218;304314;788723,11;6845594,25;0;I;2024;1;Permanent horaire;20511;16,629
01/01/2024;A0026;21285;339;51;C;218;304314;788723,11;6845594,25;0;360;10;C;503;325599;787100,8;6825641,49;0;I;2024;1;Permanent horaire;20511;16,629
01/01/2024;A0026;12840;360;10;C;503;325599;787100,8;6825641,49;0;373;10;C;343;338439;784806,6;6813178,56;0;I;2024;1;Permanent horaire;20251;16,967
01/01/2024;A0026;14031;373;10;C;343;338439;784806,6;6813178,56;0;387;10;C;142;352470;786445,98;6799655,78;0;I;2022;1;Permanent horaire;16235;19,475
01/01/2024;A0026;7123;387;10;C;142;352470;786445,98;6799655,78;0;394;10;C;267;359593;787601,97;6792753,88;0;I;2022;1;Permanent horaire;17436;19,025
01/01/2024;A0028;13189;35;37;C;0;115532;519284,61;6720024,4;0;48;37;C;189;128721;511109,69;6730112,25;0;I;2024;1;Permanent horaire;13256;13,339
01/01/2024;A0028;604;48;37;C;189;128721;511109,69;6730112,25;0;48;37;C;793;129325;510565;6730398,05;0;I;2024;1;Permanent horaire;13256;13,339
01/01/2024;A0028;233;48;37;C;793;129325;510565;6730398,05;0;49;37;C;26;129558;510371,22;6730487,76;0;I;2024;1;Permanent horaire;13256;13,339
01/01/2024;A0028;10674;49;37;C;26;129558;510371,22;6730487,76;0;59;72;C;700;140232;502266,08;6735434,62;0;I;2024;1;Permanent horaire;13256;13,339
01/01/2024;A0028;15896;59;72;C;700;140232;502266,08;6735434,62;0;75;72;C;596;156128;498522;6750228,58;0;I;2024;1;Permanent horaire;13675;13,089
01/01/2024;A0028;15524;75;72;C;596;156128;498522;6750228,58;0;91;72;C;172;171652;500409,06;6765075,64;0;I;2024;1;Permanent horaire;14049;13,383
01/01/2024;A0028;5351;91;72;C;172;171652;500409,06;6765075,64;0;96;72;C;532;177003;499778,05;6770117,24;0;I;2024;1;Permanent horaire;13312;12,931
01/01/2024;A0028;6528;96;72;C;532;177003;499778,05;6770117,24;0;112;72;C;0;183531;489744,9;6776663,26;0;I;2024;1;Permanent horaire;16447;17,511
01/01/2024;A0028;16995;112;72;C;0;183531;489744,9;6776663,26;0;128;72;C;969;200526;489928,72;6791962,97;0;I;2024;1;Permanent horaire;17098;15,022
01/01/2024;A0028;13973;128;72;C;969;200526;489928,72;6791962,97;0;142;72;C;926;214499;487795,87;6805343,09;0;I;2024;1;Permanent horaire;16553;15,211
01/01/2024;A0028;10373;142;72;C;926;214499;487795,87;6805343,09;0;153;72;C;286;224872;486187,44;6814532,46;0;I;2024;1;Permanent horaire;16239;15,578
01/01/2024;A0028;5196;153;72;C;286;224872;486187,44;6814532,46;0;158;72;C;470;230068;488201,92;6819019,55;0;I;2024;1;Permanent horaire;15588;18,531
01/01/2024;A0028;1987;158;72;C;470;230068;488201,92;6819019,55;0;160;61;C;452;232055;487881,93;6820985,91;0;I;2024;1;Permanent horaire;15588;18,531
01/01/2024;A0028;21009;161;61;C;0;232603;487589,28;6821444,84;0;182;61;C;9;253612;493451,27;6840310,94;0;I;2024;1;Permanent horaire;12467;16,937
01/01/2024;A0028;18414;182;61;C;9;253612;493451,27;6840310,94;0;200;61;C;423;272026;501964,63;6855956,1;0;I;2024;1;Permanent horaire;8258;19,378
01/01/2024;A0028;16758;200;61;C;423;272026;501964,63;6855956,1;0;217;61;C;181;288784;509429,31;6870492,78;0;I;2024;1;Permanent horaire;8326;22,414
01/01/2024;A0028;12770;217;61;C;181;288784;509429,31;6870492,78;0;229;27;C;951;301554;513215,73;6882426,08;0;I;2024;1;Permanent horaire;8326;22,414
01/01/2024;A0028;520;229;27;C;951;301554;513215,73;6882426,08;0;230;14;C;471;302074;513169,44;6882938,29;0;I;2024;1;Permanent horaire;8326;22,414
01/01/2024;A0028;1738;230;14;C;471;302074;513169,44;6882938,29;0;232;27;C;209;303812;513067,92;6884646,45;0;I;2024;1;Permanent horaire;8326;22,414
01/01/2024;A0028;16522;232;27;C;209;303812;513067,92;6884646,45;0;248;27;C;731;320334;523420,27;6896167,6;0;I;2024;1;Permanent horaire;8093;22,059
01/01/2024;A0028;22250;248;27;C;731;320334;523420,27;6896167,6;0;270;27;C;981;342584;537991,15;6907514,87;0;I;2024;1;Permanent horaire;7873;17,633
01/01/2024;A0028;14919;270;27;C;981;342584;537991,15;6907514,87;0;285;27;C;900;357503;542423,29;6920442,07;0;I;2024;1;Permanent horaire;8342;16,817
01/01/2024;A0029;8551;25;76;C;885;18670;501941,34;6936280,78;0;34;76;C;436;27221;507236,87;6942692,24;0;I;2024;1;Permanent horaire;17943;14,505
01/01/2024;A0029;8730;34;76;C;436;27221;507236,87;6942692,24;0;43;76;C;166;35951;514659,15;6945518,72;0;I;2024;1;Permanent horaire;17257;14,893
01/01/2024;A0029;16868;43;76;C;166;35951;514659,15;6945518,72;0;60;76;C;34;52819;529849,59;6950442,45;0;I;2024;1;Permanent horaire;16951;15,72
01/01/2024;A0029;8901;60;76;C;34;52819;529849,59;6950442,45;0;68;76;C;935;61720;538583,55;6951754,49;0;I;2024;1;Permanent horaire;19739;16,583
01/01/2024;A0029;6264;68;76;C;935;61720;538583,55;6951754,49;0;75;76;C;199;67984;544345,95;6952454,61;0;I;2024;1;Permanent horaire;13182;20,412
01/01/2024;A0029;16113;75;76;C;199;67984;544345,95;6952454,61;0;91;76;C;312;84097;559328,29;6950506,52;0;I;2024;1;Permanent horaire;13959;19,675
01/01/2024;A0029;16404;91;76;C;312;84097;559328,29;6950506,52;0;107;76;C;716;100501;575061,58;6951982,54;0;I;2024;1;Permanent horaire;13845;25,687
01/01/2024;A0029;3560;127;76;C;0;100501;590781,05;6963092,8;0;130;76;C;560;104061;593968,96;6961567,78;0;I;2024;1;Permanent horaire;13809;20,458
01/01/2024;A0029;12900;130;76;C;560;104061;593968,96;6961567,78;0;143;76;C;460;116961;606001,42;6962667,04;0;I;2024;1;Permanent horaire;14286;19,8
01/01/2024;A0029;5710;143;76;C;460;116961;606001,42;6962667,04;0;149;76;C;170;122671;610514,17;6965685,5;0;I;2024;1;Permanent horaire;14064;19,735
01/01/2024;A0029;16300;149;76;C;170;122671;610514,17;6965685,5;0;165;80;C;470;138971;625985,25;6968415,95;0;I;2024;1;Permanent horaire;14064;19,735
01/01/2024;A0029;19930;165;80;C;470;138971;625985,25;6968415,95;0;185;80;C;400;158901;643672,27;6975474,16;0;I;2024;1;Permanent horaire;14945;19,074
01/01/2024;A0029;5165;189;80;C;0;158901;645256,41;6972373,21;0;194;80;C;165;164066;650027,56;6973582,61;0;I;2024;1;Permanent horaire;23296;13,842
01/01/2024;A0029;6838;194;80;C;165;164066;650027,56;6973582,61;0;201;80;C;3;170904;655909,79;6973632,25;0;I;2024;1;Permanent horaire;47397;8,315
01/01/2024;A0029;9585;201;80;C;3;170904;655909,79;6973632,25;0;210;80;C;588;180489;665389,22;6972900,5;0;I;2024;1;Permanent horaire;22972;14,383
01/01/2024;A0029;21888;210;80;C;588;180489;665389,22;6972900,5;0;232;80;C;476;202377;686575,86;6972360,32;0;I;2024;1;Permanent horaire;23313;14,428
01/01/2024;A0029;12761;232;80;C;476;202377;686575,86;6972360,32;0;245;80;C;237;215138;699111,01;6970994,82;0;I;2024;1;Permanent horaire;9145;10,193
01/01/2024;A0029;5015;245;80;C;237;215138;699111,01;6970994,82;0;250;80;C;252;220153;703990,86;6970361,16;0;I;2024;1;Permanent horaire;8499;10,505
01/01/2024;A0029;423;250;80;C;252;220153;703990,86;6970361,16;0;250;80;C;675;220576;704372,67;6970515,75;0;I;2024;1;Permanent horaire;8499;10,505
01/01/2024;A0029;462;250;80;C;675;220576;704372,67;6970515,75;0;251;80;C;137;221038;704759,01;6970746,84;0;I;2024;1;Permanent horaire;8499;10,505
01/01/2024;A0029;751;251;80;C;137;221038;704759,01;6970746,84;0;251;80;C;888;221789;705430,89;6971162,49;0;I;2024;1;Permanent horaire;8499;10,505
01/01/2024;A0029;198;251;80;C;888;221789;705430,89;6971162,49;0;252;80;C;86;221987;705568,63;6971247,58;0;I;2024;1;Permanent horaire;8499;10,505
01/01/2024;A0029;56;252;80;C;86;221987;705568,63;6971247,58;0;252;80;C;142;222043;705616,95;6971276,46;0;I;2024;1;Permanent horaire;8499;10,505
01/01/2024;A0029;630;252;80;C;142;222043;705616,95;6971276,46;0;252;80;C;772;222673;706166,65;6971617,34;0;I;2024;1;Permanent horaire;8499;10,505
01/01/2024;A0029;11108;252;80;C;772;222673;706166,65;6971617,34;0;263;2;C;880;233781;716917,44;6971911,3;0;I;2024;1;Permanent horaire;8499;10,505
01/01/2024;A0031;5526;0;21;C;0;0;841973,68;6659193,63;0;5;21;C;246;5526;844720,68;6663546,56;0;I;2022;1;Permanent horaire;54846;23,026
01/01/2024;A0031;8825;5;21;C;246;5526;844720,68;6663546,56;0;14;21;C;70;14351;849130,17;6671141,53;0;I;2022;1;Permanent horaire;41189;20,551
01/01/2024;A0031;13656;14;21;C;70;14351;849130,17;6671141,53;0;27;21;C;735;28007;852978,28;6683639,37;0;I;2022;1;Permanent horaire;41786;19,888
01/01/2024;A0031;11498;27;21;C;735;28007;852978,28;6683639,37;0;38;21;C;946;39505;862234,43;6688295,91;0;I;2022;1;Permanent horaire;22658;30,709
01/01/2024;A0031;8425;38;21;C;946;39505;862234,43;6688295,91;0;47;21;C;369;47930;863366,3;6696085,1;0;I;2022;1;Permanent horaire;31962;28,306
01/01/2024;A0031;22833;47;21;C;369;47930;863366,3;6696085,1;0;70;21;C;213;70763;865372,02;6717946,07;0;I;2022;1;Permanent horaire;34398;26,545
01/01/2024;A0031;13169;70;21;C;213;70763;865372,02;6717946,07;0;83;21;C;383;83932;863451,74;6730072,78;0;I;2022;1;Permanent horaire;34861;26,497
01/01/2024;A0031;1583;83;21;C;383;83932;863451,74;6730072,78;0;84;52;C;965;85515;863186,61;6731619,58;0;I;2022;1;Permanent horaire;34861;26,497
01/01/2024;A0031;448;84;52;C;965;85515;863186,61;6731619,58;0;85;21;C;415;85963;863185,48;6732071,92;0;I;2022;1;Permanent horaire;34861;26,497
01/01/2024;A0031;784;85;21;C;415;85963;863185,48;6732071,92;0;86;52;C;200;86747;863282,12;6732855,03;0;I;2022;1;Permanent horaire;34861;26,497
01/01/2024;A0031;584;86;52;C;200;86747;863282,12;6732855,03;0;86;52;C;784;87331;863431,6;6733413,45;0;I;2022;1;Permanent horaire;34861;26,497
01/01/2024;A0031;13500;86;52;C;784;87331;863431,6;6733413,45;0;100;52;C;290;100831;866421,12;6745649,58;0;I;2022;1;Permanent horaire;34861;26,497
01/01/2024;A0031;13807;100;52;C;290;100831;866421,12;6745649,58;0;114;52;C;450;114638;866001,92;6759342,77;0;I;2022;1;Permanent horaire;35389;27,248
01/01/2024;A0031;5731;114;52;C;450;114638;866001,92;6759342,77;0;119;52;C;900;120369;870799,12;6761379,61;0;I;2022;1;Permanent horaire;23166;25,995
01/01/2024;A0031;20158;119;52;C;900;120369;870799,12;6761379,61;0;140;52;C;55;140527;887427,2;6768994,68;0;I;2022;1;Permanent horaire;21065;25,219
01/01/2024;A0031;14678;140;52;C;55;140527;887427,2;6768994,68;0;154;52;C;736;155205;896364,17;6779955,02;0;I;2022;1;Permanent horaire;20407;25,939
01/01/2024;A0031;1949;154;52;C;736;155205;896364,17;6779955,02;0;156;88;C;685;157154;897348,94;6781717,87;0;I;2022;1;Permanent horaire;20407;25,939
01/01/2024;A0031;1437;156;88;C;685;157154;897348,94;6781717,87;0;158;52;C;122;158591;898003,62;6782942,63;0;I;2022;1;Permanent horaire;20407;25,939
01/01/2024;A0031;3378;158;52;C;122;158591;898003,62;6782942,63;0;161;88;C;500;161969;899631,17;6785849,91;0;I;2022;1;Permanent horaire;20407;25,939
01/01/2024;A0031;14451;161;88;C;500;161969;899631,17;6785849,91;0;175;88;C;951;176420;910567,49;6794833,2;0;I;2022;1;Permanent horaire;20578;25,886
01/01/2024;A0031;10180;175;88;C;951;176420;910567,49;6794833,2;0;186;88;C;131;186600;911856,34;6803899,69;0;I;2022;1;Permanent horaire;19440;26,924
01/01/2024;A0031;12274;186;88;C;131;186600;911856,34;6803899,69;0;198;88;C;405;198874;912937,21;6815459,99;0;I;2022;1;Permanent horaire;19430;26,946
